t,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10
0.9162,47.1767,1.92281,69.1154,2.34171,2.64404,0.589241,-70.9019,2.6693,-38.9296,3.68115,43.3179,1.08053,119.176,0.71723,1.23158,3.22175,-65.9058,0.811591,-68.7073,1.54519,20.4582,1.2242,56.6135,1.16798,1.67979,2.57296,-29.8565,1.36291,-30.0002,-1.87574
0.9163,47.1818,1.92255,69.1235,2.34229,2.64389,0.589067,-70.9103,2.66941,-38.9346,3.68147,43.3228,1.08028,119.19,0.716903,1.23154,3.22218,-65.9134,0.811525,-68.7158,1.54518,20.4603,1.22412,56.6202,1.16818,1.68039,2.57312,-29.8601,1.36222,-30.0041,-1.87635
0.9164,47.1869,1.92229,69.1316,2.34287,2.64375,0.588893,-70.9186,2.66952,-38.9396,3.68179,43.3277,1.08003,119.204,0.716577,1.23149,3.22261,-65.9209,0.811459,-68.7244,1.54516,20.4624,1.22403,56.6269,1.16839,1.68099,2.57327,-29.8637,1.36153,-30.0079,-1.87696
0.9165,47.192,1.92203,69.1397,2.34346,2.64361,0.588719,-70.927,2.66963,-38.9446,3.68211,43.3325,1.07978,119.219,0.716251,1.23145,3.22304,-65.9285,0.811393,-68.733,1.54515,20.4645,1.22394,56.6336,1.16859,1.68158,2.57342,-29.8674,1.36084,-30.0117,-1.87757
0.9166,47.197,1.92177,69.1478,2.34404,2.64346,0.588545,-70.9353,2.66973,-38.9496,3.68243,43.3374,1.07952,119.233,0.715925,1.23141,3.22347,-65.9361,0.811327,-68.7416,1.54514,20.4666,1.22385,56.6402,1.16879,1.68218,2.57358,-29.871,1.36016,-30.0155,-1.87818
0.9167,47.2021,1.92151,69.1559,2.34463,2.64332,0.588372,-70.9437,2.66984,-38.9546,3.68275,43.3423,1.07927,119.247,0.715601,1.23136,3.2239,-65.9437,0.811262,-68.7501,1.54512,20.4687,1.22377,56.6469,1.169,1.68278,2.57373,-29.8747,1.35947,-30.0193,-1.87879
0.9168,47.2072,1.92125,69.1639,2.34521,2.64318,0.588198,-70.952,2.66995,-38.9596,3.68307,43.3471,1.07902,119.261,0.715277,1.23132,3.22433,-65.9512,0.811196,-68.7587,1.54511,20.4708,1.22368,56.6536,1.1692,1.68337,2.57388,-29.8783,1.35878,-30.0231,-1.8794
0.9169,47.2123,1.92099,69.172,2.3458,2.64303,0.588024,-70.9604,2.67005,-38.9646,3.68339,43.352,1.07877,119.275,0.714953,1.23127,3.22476,-65.9588,0.811131,-68.7673,1.54509,20.4728,1.22359,56.6603,1.16941,1.68397,2.57404,-29.8819,1.35809,-30.0269,-1.88001
0.917,47.2174,1.92073,69.1801,2.34639,2.64289,0.58785,-70.9687,2.67016,-38.9697,3.68371,43.3568,1.07852,119.29,0.71463,1.23122,3.22519,-65.9664,0.811065,-68.7759,1.54508,20.4749,1.22351,56.667,1.16961,1.68456,2.57419,-29.8856,1.3574,-30.0307,-1.88061
0.9171,47.2225,1.92048,69.1882,2.34698,2.64274,0.587677,-70.9771,2.67026,-38.9747,3.68403,43.3617,1.07827,119.304,0.714308,1.23118,3.22562,-65.974,0.811,-68.7844,1.54507,20.477,1.22342,56.6737,1.16982,1.68516,2.57434,-29.8892,1.35671,-30.0346,-1.88122
0.9172,47.2276,1.92022,69.1963,2.34757,2.6426,0.587503,-70.9854,2.67036,-38.9797,3.68435,43.3666,1.07801,119.318,0.713986,1.23113,3.22605,-65.9815,0.810935,-68.793,1.54505,20.4791,1.22333,56.6804,1.17003,1.68575,2.5745,-29.8929,1.35602,-30.0384,-1.88183
0.9173,47.2327,1.91997,69.2044,2.34816,2.64245,0.587329,-70.9938,2.67046,-38.9847,3.68467,43.3714,1.07776,119.332,0.713665,1.23108,3.22648,-65.9891,0.81087,-68.8016,1.54504,20.4812,1.22325,56.6871,1.17024,1.68634,2.57465,-29.8965,1.35533,-30.0422,-1.88244
0.9174,47.2378,1.91971,69.2125,2.34875,2.64231,0.587156,-71.0021,2.67056,-38.9897,3.68499,43.3763,1.07751,119.346,0.713345,1.23103,3.22691,-65.9967,0.810805,-68.8102,1.54502,20.4833,1.22316,56.6938,1.17044,1.68693,2.5748,-29.9001,1.35464,-30.046,-1.88305
0.9175,47.2429,1.91946,69.2206,2.34934,2.64216,0.586982,-71.0105,2.67066,-38.9947,3.68531,43.3812,1.07725,119.361,0.713025,1.23098,3.22734,-66.0043,0.81074,-68.8187,1.54501,20.4854,1.22307,56.7005,1.17065,1.68753,2.57495,-29.9038,1.35395,-30.0498,-1.88366
0.9176,47.248,1.91921,69.2287,2.34993,2.64202,0.586809,-71.0188,2.67076,-38.9997,3.68563,43.386,1.077,119.375,0.712706,1.23093,3.22777,-66.0118,0.810675,-68.8273,1.545,20.4875,1.22299,56.7072,1.17086,1.68812,2.57511,-29.9074,1.35326,-30.0536,-1.88426
0.9177,47.253,1.91895,69.2368,2.35052,2.64187,0.586635,-71.0272,2.67086,-39.0048,3.68595,43.3909,1.07674,119.389,0.712387,1.23088,3.2282,-66.0194,0.810611,-68.8359,1.54498,20.4895,1.2229,56.7139,1.17107,1.68871,2.57526,-29.9111,1.35257,-30.0574,-1.88487
0.9178,47.2581,1.9187,69.2449,2.35112,2.64173,0.586462,-71.0355,2.67095,-39.0098,3.68627,43.3957,1.07649,119.403,0.712069,1.23083,3.22863,-66.027,0.810546,-68.8445,1.54497,20.4916,1.22281,56.7206,1.17129,1.6893,2.57541,-29.9147,1.35188,-30.0612,-1.88548
0.9179,47.2632,1.91845,69.253,2.35171,2.64158,0.586288,-71.0439,2.67105,-39.0148,3.68659,43.4006,1.07623,119.418,0.711752,1.23078,3.22906,-66.0346,0.810481,-68.853,1.54495,20.4937,1.22273,56.7273,1.1715,1.68989,2.57557,-29.9183,1.35118,-30.0651,-1.88609
0.918,47.2683,1.9182,69.2611,2.35231,2.64144,0.586115,-71.0522,2.67114,-39.0198,3.6869,43.4055,1.07598,119.432,0.711435,1.23073,3.22949,-66.0422,0.810417,-68.8616,1.54494,20.4958,1.22264,56.7339,1.17171,1.69047,2.57572,-29.922,1.35049,-30.0689,-1.8867
0.9181,47.2734,1.91795,69.2691,2.3529,2.64129,0.585942,-71.0606,2.67123,-39.0248,3.68722,43.4103,1.07572,119.446,0.711119,1.23067,3.22992,-66.0497,0.810352,-68.8702,1.54493,20.4979,1.22255,56.7406,1.17193,1.69106,2.57587,-29.9256,1.3498,-30.0727,-1.8873
0.9182,47.2785,1.9177,69.2772,2.3535,2.64114,0.585768,-71.0689,2.67132,-39.0298,3.68754,43.4152,1.07547,119.46,0.710804,1.23062,3.23035,-66.0573,0.810288,-68.8787,1.54491,20.5,1.22247,56.7473,1.17214,1.69165,2.57603,-29.9293,1.34911,-30.0765,-1.88791
0.9183,47.2836,1.91746,69.2853,2.3541,2.641,0.585595,-71.0773,2.67142,-39.0348,3.68786,43.42,1.07521,119.474,0.710489,1.23057,3.23078,-66.0649,0.810224,-68.8873,1.5449,20.5021,1.22238,56.754,1.17235,1.69224,2.57618,-29.9329,1.34841,-30.0803,-1.88852
0.9184,47.2887,1.91721,69.2934,2.35469,2.64085,0.585422,-71.0856,2.67151,-39.0399,3.68818,43.4249,1.07495,119.489,0.710175,1.23051,3.23121,-66.0725,0.81016,-68.8959,1.54488,20.5042,1.2223,56.7607,1.17257,1.69282,2.57633,-29.9365,1.34772,-30.0841,-1.88913
0.9185,47.2938,1.91696,69.3015,2.35529,2.6407,0.585248,-71.094,2.67159,-39.0449,3.6885,43.4298,1.07469,119.503,0.709861,1.23046,3.23164,-66.08,0.810095,-68.9045,1.54487,20.5062,1.22221,56.7674,1.17279,1.69341,2.57649,-29.9402,1.34703,-30.0879,-1.88974
0.9186,47.2989,1.91672,69.3096,2.35589,2.64055,0.585075,-71.1023,2.67168,-39.0499,3.68882,43.4346,1.07444,119.517,0.709549,1.2304,3.23207,-66.0876,0.810031,-68.913,1.54486,20.5083,1.22213,56.7741,1.173,1.69399,2.57664,-29.9438,1.34633,-30.0917,-1.89034
0.9187,47.3039,1.91647,69.3177,2.35649,2.64041,0.584902,-71.1107,2.67177,-39.0549,3.68914,43.4395,1.07418,119.531,0.709236,1.23034,3.2325,-66.0952,0.809967,-68.9216,1.54484,20.5104,1.22204,56.7808,1.17322,1.69458,2.57679,-29.9475,1.34564,-30.0956,-1.89095
0.9188,47.309,1.91622,69.3258,2.35709,2.64026,0.584729,-71.119,2.67185,-39.0599,3.68946,43.4444,1.07392,119.545,0.708925,1.23029,3.23293,-66.1028,0.809903,-68.9302,1.54483,20.5125,1.22195,56.7875,1.17344,1.69516,2.57694,-29.9511,1.34494,-30.0994,-1.89156
0.9189,47.3141,1.91598,69.3339,2.3577,2.64011,0.584556,-71.1274,2.67194,-39.0649,3.68978,43.4492,1.07366,119.56,0.708614,1.23023,3.23336,-66.1103,0.809839,-68.9388,1.54481,20.5146,1.22187,56.7942,1.17366,1.69575,2.5771,-29.9547,1.34425,-30.1032,-1.89217
0.919,47.3192,1.91574,69.342,2.3583,2.63996,0.584383,-71.1357,2.67202,-39.0699,3.6901,43.4541,1.0734,119.574,0.708303,1.23017,3.23379,-66.1179,0.809775,-68.9473,1.5448,20.5167,1.22178,56.8009,1.17388,1.69633,2.57725,-29.9584,1.34355,-30.107,-1.89278
0.9191,47.3243,1.91549,69.3501,2.3589,2.63982,0.58421,-71.1441,2.6721,-39.075,3.69042,43.4589,1.07314,119.588,0.707994,1.23011,3.23422,-66.1255,0.809711,-68.9559,1.54479,20.5188,1.2217,56.8076,1.1741,1.69691,2.5774,-29.962,1.34286,-30.1108,-1.89338
0.9192,47.3294,1.91525,69.3582,2.35951,2.63967,0.584037,-71.1524,2.67219,-39.08,3.69074,43.4638,1.07289,119.602,0.707685,1.23005,3.23465,-66.1331,0.809647,-68.9645,1.54477,20.5209,1.22161,56.8143,1.17432,1.69749,2.57755,-29.9657,1.34216,-30.1146,-1.89399
0.9193,47.3345,1.91501,69.3663,2.36011,2.63952,0.583863,-71.1608,2.67227,-39.085,3.69106,43.4687,1.07263,119.617,0.707376,1.22999,3.23508,-66.1406,0.809583,-68.9731,1.54476,20.5229,1.22153,56.821,1.17454,1.69808,2.57771,-29.9693,1.34147,-30.1184,-1.8946
0.9194,47.3396,1.91477,69.3743,2.36072,2.63937,0.58369,-71.1691,2.67234,-39.09,3.69137,43.4735,1.07237,119.631,0.707069,1.22993,3.23551,-66.1482,0.809519,-68.9816,1.54474,20.525,1.22144,56.8277,1.17476,1.69866,2.57786,-29.9729,1.34077,-30.1222,-1.89521
0.9195,47.3447,1.91453,69.3824,2.36132,2.63922,0.583518,-71.1775,2.67242,-39.095,3.69169,43.4784,1.07211,119.645,0.706762,1.22987,3.23594,-66.1558,0.809455,-68.9902,1.54473,20.5271,1.22136,56.8343,1.17499,1.69924,2.57801,-29.9766,1.34008,-30.1261,-1.89581
0.9196,47.3498,1.91429,69.3905,2.36193,2.63907,0.583345,-71.1858,2.6725,-39.1,3.69201,43.4833,1.07184,119.659,0.706455,1.22981,3.23637,-66.1634,0.809391,-68.9988,1.54472,20.5292,1.22127,56.841,1.17521,1.69982,2.57817,-29.9802,1.33938,-30.1299,-1.89642
0.9197,47.3549,1.91405,69.3986,2.36254,2.63892,0.583172,-71.1942,2.67258,-39.105,3.69233,43.4881,1.07158,119.673,0.70615,1.22975,3.2368,-66.1709,0.809327,-69.0074,1.5447,20.5313,1.22119,56.8477,1.17543,1.70039,2.57832,-29.9839,1.33868,-30.1337,-1.89703
0.9198,47.3599,1.91381,69.4067,2.36315,2.63877,0.582999,-71.2025,2.67265,-39.1101,3.69265,43.493,1.07132,119.688,0.705845,1.22968,3.23723,-66.1785,0.809263,-69.0159,1.54469,20.5334,1.2211,56.8544,1.17566,1.70097,2.57847,-29.9875,1.33798,-30.1375,-1.89764
0.9199,47.365,1.91357,69.4148,2.36376,2.63863,0.582826,-71.2109,2.67272,-39.1151,3.69297,43.4978,1.07106,119.702,0.70554,1.22962,3.23766,-66.1861,0.8092,-69.0245,1.54467,20.5355,1.22102,56.8611,1.17589,1.70155,2.57862,-29.9911,1.33729,-30.1413,-1.89824
0.92,47.3701,1.91334,69.4229,2.36437,2.63848,0.582653,-71.2192,2.6728,-39.1201,3.69329,43.5027,1.0708,119.716,0.705237,1.22956,3.23809,-66.1937,0.809136,-69.0331,1.54466,20.5376,1.22093,56.8678,1.17611,1.70213,2.57878,-29.9948,1.33659,-30.1451,-1.89885
0.9201,47.3752,1.9131,69.431,2.36498,2.63833,0.58248,-71.2276,2.67287,-39.1251,3.69361,43.5076,1.07054,119.73,0.704934,1.22949,3.23852,-66.2012,0.809072,-69.0417,1.54464,20.5396,1.22085,56.8745,1.17634,1.7027,2.57893,-29.9984,1.33589,-30.1489,-1.89946
0.9202,47.3803,1.91287,69.4391,2.36559,2.63818,0.582308,-71.2359,2.67294,-39.1301,3.69393,43.5124,1.07027,119.744,0.704631,1.22943,3.23894,-66.2088,0.809008,-69.0502,1.54463,20.5417,1.22076,56.8812,1.17657,1.70328,2.57908,-30.0021,1.33519,-30.1527,-1.90006
0.9203,47.3854,1.91263,69.4472,2.36621,2.63803,0.582135,-71.2443,2.67301,-39.1351,3.69425,43.5173,1.07001,119.759,0.704329,1.22936,3.23937,-66.2164,0.808944,-69.0588,1.54462,20.5438,1.22068,56.8879,1.17679,1.70386,2.57923,-30.0057,1.33449,-30.1566,-1.90067
0.9204,47.3905,1.9124,69.4553,2.36682,2.63788,0.581962,-71.2526,2.67308,-39.1401,3.69457,43.5221,1.06975,119.773,0.704028,1.22929,3.2398,-66.224,0.80888,-69.0674,1.5446,20.5459,1.2206,56.8946,1.17702,1.70443,2.57939,-30.0093,1.33379,-30.1604,-1.90128
0.9205,47.3956,1.91216,69.4634,2.36744,2.63772,0.581789,-71.261,2.67314,-39.1452,3.69489,43.527,1.06948,119.787,0.703728,1.22923,3.24023,-66.2315,0.808816,-69.076,1.54459,20.548,1.22051,56.9013,1.17725,1.70501,2.57954,-30.013,1.33309,-30.1642,-1.90189
0.9206,47.4007,1.91193,69.4715,2.36805,2.63757,0.581617,-71.2693,2.67321,-39.1502,3.6952,43.5319,1.06922,119.801,0.703429,1.22916,3.24066,-66.2391,0.808752,-69.0845,1.54457,20.5501,1.22043,56.908,1.17748,1.70558,2.57969,-30.0166,1.33239,-30.168,-1.90249
0.9207,47.4058,1.9117,69.4796,2.36867,2.63742,0.581444,-71.2777,2.67327,-39.1552,3.69552,43.5367,1.06896,119.816,0.70313,1.22909,3.24109,-66.2467,0.808688,-69.0931,1.54456,20.5522,1.22034,56.9147,1.17772,1.70615,2.57984,-30.0203,1.33169,-30.1718,-1.9031
0.9208,47.4108,1.91147,69.4876,2.36929,2.63727,0.581272,-71.286,2.67334,-39.1602,3.69584,43.5416,1.06869,119.83,0.702831,1.22902,3.24152,-66.2543,0.808624,-69.1017,1.54455,20.5543,1.22026,56.9214,1.17795,1.70673,2.58,-30.0239,1.33099,-30.1756,-1.90371
0.9209,47.4159,1.91123,69.4957,2.36991,2.63712,0.581099,-71.2944,2.6734,-39.1652,3.69616,43.5465,1.06843,119.844,0.702534,1.22895,3.24195,-66.2618,0.80856,-69.1102,1.54453,20.5563,1.22018,56.928,1.17818,1.7073,2.58015,-30.0275,1.33029,-30.1794,-1.90431
0.921,47.421,1.911,69.5038,2.37053,2.63697,0.580927,-71.3027,2.67346,-39.1702,3.69648,43.5513,1.06816,119.858,0.702237,1.22888,3.24238,-66.2694,0.808495,-69.1188,1.54452,20.5584,1.22009,56.9347,1.17841,1.70787,2.5803,-30.0312,1.32959,-30.1832,-1.90492
0.9211,47.4261,1.91077,69.5119,2.37115,2.63682,0.580754,-71.3111,2.67352,-39.1752,3.6968,43.5562,1.0679,119.872,0.701941,1.22881,3.24281,-66.277,0.808431,-69.1274,1.5445,20.5605,1.22001,56.9414,1.17865,1.70844,2.58045,-30.0348,1.32889,-30.1871,-1.90553
0.9212,47.4312,1.91055,69.52,2.37177,2.63667,0.580582,-71.3194,2.67358,-39.1803,3.69712,43.561,1.06763,119.887,0.701645,1.22874,3.24323,-66.2846,0.808367,-69.136,1.54449,20.5626,1.21992,56.9481,1.17888,1.70901,2.58061,-30.0385,1.32819,-30.1909,-1.90613
0.9213,47.4363,1.91032,69.5281,2.37239,2.63651,0.580409,-71.3278,2.67364,-39.1853,3.69744,43.5659,1.06737,119.901,0.701351,1.22867,3.24366,-66.2921,0.808302,-69.1445,1.54447,20.5647,1.21984,56.9548,1.17912,1.70958,2.58076,-30.0421,1.32749,-30.1947,-1.90674
0.9214,47.4414,1.91009,69.5362,2.37301,2.63636,0.580237,-71.3361,2.67369,-39.1903,3.69776,43.5708,1.0671,119.915,0.701056,1.2286,3.24409,-66.2997,0.808238,-69.1531,1.54446,20.5668,1.21976,56.9615,1.17935,1.71015,2.58091,-30.0457,1.32679,-30.1985,-1.90735
0.9215,47.4465,1.90986,69.5443,2.37364,2.63621,0.580064,-71.3445,2.67375,-39.1953,3.69807,43.5756,1.06683,119.929,0.700763,1.22853,3.24452,-66.3073,0.808173,-69.1617,1.54445,20.5689,1.21967,56.9682,1.17959,1.71072,2.58106,-30.0494,1.32608,-30.2023,-1.90795
0.9216,47.4516,1.90964,69.5524,2.37426,2.63606,0.579892,-71.3528,2.6738,-39.2003,3.69839,43.5805,1.06657,119.943,0.70047,1.22846,3.24495,-66.3149,0.808109,-69.1703,1.54443,20.571,1.21959,56.9749,1.17983,1.71129,2.58122,-30.053,1.32538,-30.2061,-1.90856
0.9217,47.4567,1.90941,69.5605,2.37489,2.6359,0.57972,-71.3612,2.67386,-39.2053,3.69871,43.5854,1.0663,119.958,0.700179,1.22838,3.24538,-66.3224,0.808044,-69.1788,1.54442,20.573,1.21951,56.9816,1.18007,1.71186,2.58137,-30.0567,1.32468,-30.2099,-1.90917
0.9218,47.4618,1.90918,69.5686,2.37552,2.63575,0.579547,-71.3695,2.67391,-39.2103,3.69903,43.5902,1.06603,119.972,0.699887,1.22831,3.24581,-66.33,0.80798,-69.1874,1.5444,20.5751,1.21942,56.9883,1.1803,1.71242,2.58152,-30.0603,1.32397,-30.2137,-1.90977
0.9219,47.4668,1.90896,69.5767,2.37614,2.6356,0.579375,-71.3779,2.67396,-39.2154,3.69935,43.5951,1.06577,119.986,0.699597,1.22824,3.24624,-66.3376,0.807915,-69.196,1.54439,20.5772,1.21934,56.995,1.18054,1.71299,2.58167,-30.0639,1.32327,-30.2176,-1.91038
0.922,47.4719,1.90874,69.5848,2.37677,2.63545,0.579203,-71.3862,2.67401,-39.2204,3.69967,43.5999,1.0655,120,0.699307,1.22816,3.24666,-66.3452,0.80785,-69.2046,1.54437,20.5793,1.21926,57.0017,1.18078,1.71355,2.58182,-30.0676,1.32257,-30.2214,-1.91099
0.9221,47.477,1.90851,69.5928,2.3774,2.63529,0.579031,-71.3946,2.67406,-39.2254,3.69999,43.6048,1.06523,120.015,0.699018,1.22809,3.24709,-66.3527,0.807785,-69.2131,1.54436,20.5814,1.21918,57.0084,1.18102,1.71412,2.58198,-30.0712,1.32186,-30.2252,-1.91159
0.9222,47.4821,1.90829,69.6009,2.37803,2.63514,0.578858,-71.4029,2.6741,-39.2304,3.70031,43.6097,1.06496,120.029,0.69873,1.22801,3.24752,-66.3603,0.80772,-69.2217,1.54435,20.5835,1.21909,57.0151,1.18127,1.71469,2.58213,-30.0749,1.32116,-30.229,-1.9122
0.9223,47.4872,1.90807,69.609,2.37866,2.63499,0.578686,-71.4113,2.67415,-39.2354,3.70062,43.6145,1.06469,120.043,0.698442,1.22793,3.24795,-66.3679,0.807655,-69.2303,1.54433,20.5856,1.21901,57.0217,1.18151,1.71525,2.58228,-30.0785,1.32045,-30.2328,-1.91281
0.9224,47.4923,1.90785,69.6171,2.3793,2.63483,0.578514,-71.4196,2.67419,-39.2404,3.70094,43.6194,1.06442,120.057,0.698156,1.22786,3.24838,-66.3755,0.807589,-69.2389,1.54432,20.5877,1.21893,57.0284,1.18175,1.71581,2.58243,-30.0821,1.31975,-30.2366,-1.91341
0.9225,47.4974,1.90763,69.6252,2.37993,2.63468,0.578342,-71.428,2.67424,-39.2454,3.70126,43.6243,1.06415,120.071,0.697869,1.22778,3.24881,-66.383,0.807524,-69.2474,1.5443,20.5897,1.21884,57.0351,1.18199,1.71638,2.58259,-30.0858,1.31904,-30.2404,-1.91402
0.9226,47.5025,1.9074,69.6333,2.38057,2.63452,0.57817,-71.4363,2.67428,-39.2505,3.70158,43.6291,1.06388,120.086,0.697584,1.2277,3.24924,-66.3906,0.807458,-69.256,1.54429,20.5918,1.21876,57.0418,1.18224,1.71694,2.58274,-30.0894,1.31834,-30.2442,-1.91462
0.9227,47.5076,1.90719,69.6414,2.3812,2.63437,0.577998,-71.4447,2.67432,-39.2555,3.7019,43.634,1.06361,120.1,0.6973,1.22762,3.24966,-66.3982,0.807393,-69.2646,1.54427,20.5939,1.21868,57.0485,1.18248,1.7175,2.58289,-30.0931,1.31763,-30.248,-1.91523
0.9228,47.5127,1.90697,69.6495,2.38184,2.63422,0.577826,-71.453,2.67436,-39.2605,3.70222,43.6388,1.06334,120.114,0.697016,1.22754,3.25009,-66.4058,0.807327,-69.2732,1.54426,20.596,1.2186,57.0552,1.18273,1.71806,2.58304,-30.0967,1.31692,-30.2519,-1.91584
0.9229,47.5177,1.90675,69.6576,2.38248,2.63406,0.577654,-71.4614,2.6744,-39.2655,3.70254,43.6437,1.06307,120.128,0.696733,1.22746,3.25052,-66.4133,0.807261,-69.2817,1.54425,20.5981,1.21851,57.0619,1.18297,1.71862,2.58319,-30.1003,1.31622,-30.2557,-1.91644
0.923,47.5228,1.90653,69.6657,2.38311,2.63391,0.577482,-71.4697,2.67443,-39.2705,3.70285,43.6486,1.0628,120.142,0.69645,1.22738,3.25095,-66.4209,0.807195,-69.2903,1.54423,20.6002,1.21843,57.0686,1.18322,1.71918,2.58335,-30.104,1.31551,-30.2595,-1.91705
0.9231,47.5279,1.90631,69.6738,2.38375,2.63375,0.57731,-71.4781,2.67447,-39.2755,3.70317,43.6534,1.06253,120.157,0.696169,1.2273,3.25138,-66.4285,0.807129,-69.2989,1.54422,20.6023,1.21835,57.0753,1.18347,1.71974,2.5835,-30.1076,1.3148,-30.2633,-1.91766
0.9232,47.533,1.9061,69.6819,2.3844,2.6336,0.577138,-71.4864,2.67451,-39.2805,3.70349,43.6583,1.06226,120.171,0.695888,1.22722,3.2518,-66.4361,0.807062,-69.3074,1.5442,20.6044,1.21827,57.082,1.18372,1.7203,2.58365,-30.1113,1.31409,-30.2671,-1.91826
0.9233,47.5381,1.90588,69.69,2.38504,2.63344,0.576966,-71.4948,2.67454,-39.2856,3.70381,43.6631,1.06199,120.185,0.695608,1.22714,3.25223,-66.4436,0.806996,-69.316,1.54419,20.6064,1.21819,57.0887,1.18397,1.72086,2.5838,-30.1149,1.31339,-30.2709,-1.91887
0.9234,47.5432,1.90567,69.698,2.38568,2.63329,0.576794,-71.5031,2.67457,-39.2906,3.70413,43.668,1.06172,120.199,0.695329,1.22706,3.25266,-66.4512,0.806929,-69.3246,1.54417,20.6085,1.2181,57.0954,1.18422,1.72142,2.58395,-30.1185,1.31268,-30.2747,-1.91947
0.9235,47.5483,1.90545,69.7061,2.38632,2.63313,0.576622,-71.5115,2.6746,-39.2956,3.70445,43.6729,1.06144,120.214,0.69505,1.22698,3.25309,-66.4588,0.806863,-69.3332,1.54416,20.6106,1.21802,57.1021,1.18447,1.72198,2.58411,-30.1222,1.31197,-30.2785,-1.92008
0.9236,47.5534,1.90524,69.7142,2.38697,2.63297,0.576451,-71.5198,2.67463,-39.3006,3.70477,43.6777,1.06117,120.228,0.694773,1.22689,3.25352,-66.4664,0.806796,-69.3417,1.54415,20.6127,1.21794,57.1088,1.18472,1.72253,2.58426,-30.1258,1.31126,-30.2824,-1.92068
0.9237,47.5585,1.90503,69.7223,2.38762,2.63282,0.576279,-71.5282,2.67466,-39.3056,3.70508,43.6826,1.0609,120.242,0.694496,1.22681,3.25395,-66.474,0.806728,-69.3503,1.54413,20.6148,1.21786,57.1155,1.18497,1.72309,2.58441,-30.1295,1.31055,-30.2862,-1.92129
0.9238,47.5636,1.90481,69.7304,2.38826,2.63266,0.576107,-71.5365,2.67469,-39.3106,3.7054,43.6875,1.06063,120.256,0.69422,1.22673,3.25437,-66.4815,0.806661,-69.3589,1.54412,20.6169,1.21778,57.1221,1.18522,1.72365,2.58456,-30.1331,1.30984,-30.29,-1.9219
0.9239,47.5687,1.9046,69.7385,2.38891,2.63251,0.575935,-71.5449,2.67471,-39.3156,3.70572,43.6923,1.06035,120.27,0.693945,1.22664,3.2548,-66.4891,0.806594,-69.3675,1.5441,20.619,1.2177,57.1288,1.18547,1.7242,2.58471,-30.1367,1.30913,-30.2938,-1.9225
0.924,47.5737,1.90439,69.7466,2.38956,2.63235,0.575764,-71.5532,2.67474,-39.3207,3.70604,43.6972,1.06008,120.285,0.69367,1.22656,3.25523,-66.4967,0.806526,-69.376,1.54409,20.6211,1.21762,57.1355,1.18573,1.72476,2.58486,-30.1404,1.30842,-30.2976,-1.92311
0.9241,47.5788,1.90418,69.7547,2.39021,2.63219,0.575592,-71.5616,2.67476,-39.3257,3.70636,43.702,1.05981,120.299,0.693396,1.22647,3.25566,-66.5043,0.806458,-69.3846,1.54407,20.6231,1.21753,57.1422,1.18598,1.72531,2.58502,-30.144,1.30771,-30.3014,-1.92371
